block,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum
2372    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2371    ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,2
2370    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2369    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2368    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2365    ,1,0,3,0,0,0,0,1,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0
2364    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2363    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2361    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2360    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2359    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2358    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2354    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2353    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2352    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2351    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2349    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2348    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2347    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2346    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2342    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2341    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2338    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2337    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2336    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2332    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2327    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2325    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2323    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2322    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2321    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2320    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2318    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2313    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304    ,2,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
2303    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2302    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2299    ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
2298    ,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,2,0,1,0,0,0,0
2297    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2295    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294    ,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2293    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2292    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2290    ,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2289    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2288    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2287    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286    ,2,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2285    ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2284    ,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
2283    ,0,1,2,2,0,0,0,1,0,1,2,0,1,1,1,1,0,0,1,3,0,0,1
2282    ,1,4,0,2,0,0,0,1,1,1,2,3,1,2,0,0,1,1,1,1,1,0,2
2281    ,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,2,0,0,0,1,0
2280    ,2,1,3,1,1,0,0,0,1,3,0,2,2,1,4,0,3,1,0,0,2,1,0
2279    ,2,0,0,0,0,0,0,0,1,1,0,0,2,1,1,1,1,0,1,0,1,0,1
2278    ,3,3,0,0,0,0,0,1,3,2,0,0,2,1,0,0,0,1,1,0,0,0,0
2277    ,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276    ,0,2,1,1,0,0,0,0,1,1,3,2,0,2,2,1,0,0,1,0,1,0,0
2275    ,0,1,1,0,1,0,1,0,0,1,0,2,2,1,2,1,2,0,0,0,2,0,0
2274    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273    ,0,2,1,0,1,0,0,1,1,1,0,1,1,3,1,1,0,0,0,0,1,0,0
2272    ,0,0,1,2,0,0,0,0,0,1,0,3,0,0,2,0,0,0,0,1,1,0,0
2271    ,1,3,0,0,0,0,0,1,0,1,1,0,1,2,3,1,1,0,1,1,0,0,0
2270    ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2269    ,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2268    ,0,2,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,1,1,1,1,0,0
2267    ,0,1,0,1,0,1,0,1,1,0,0,2,1,2,0,1,0,0,0,0,1,0,0
2266    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,3,0,1
2265    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2264    ,1,2,0,0,1,0,0,0,2,0,1,2,1,1,1,1,2,0,1,0,0,0,0
2263    ,0,1,0,3,1,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0
2262    ,1,4,3,1,1,0,1,2,8,0,1,2,3,7,4,2,4,2,1,1,2,0,2
2261    ,1,1,1,0,0,0,1,0,1,0,1,1,3,2,0,0,0,2,0,2,0,0,0
2260    ,1,0,2,0,0,1,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,1,0
2259    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2258    ,5,5,3,4,0,1,0,1,1,6,2,2,4,3,2,2,1,2,3,3,2,0,1
2257    ,3,3,2,3,2,1,0,1,2,0,3,6,7,3,5,2,5,3,3,2,3,1,1
2256    ,3,1,5,1,1,1,2,2,2,3,2,1,4,3,3,2,4,0,0,1,2,2,1
2255    ,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,1,0,0
2254    ,2,5,6,4,0,0,0,2,2,3,3,2,4,2,6,0,1,1,1,2,2,1,0
2253    ,0,3,0,2,1,1,0,0,2,0,1,3,1,0,2,0,0,0,0,0,0,0,0
2252    ,1,0,1,0,0,0,0,2,0,0,1,1,2,1,0,0,2,0,0,0,0,1,0
2251    ,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2250    ,1,0,0,1,0,1,0,0,1,0,1,3,0,1,1,0,0,0,0,0,1,0,0
2249    ,0,0,2,2,2,0,0,0,1,2,0,1,3,2,1,0,0,4,3,1,2,1,5
2248    ,4,5,3,1,0,1,1,1,5,0,5,2,2,4,3,0,3,0,2,0,4,1,1
2247    ,2,6,6,4,1,0,1,2,3,0,8,7,3,7,7,2,0,0,1,1,6,1,1
2246    ,3,3,7,2,3,0,2,0,3,4,7,4,10,4,9,4,3,2,3,2,5,4,1
2245    ,2,0,1,0,2,0,0,1,1,0,1,4,0,1,1,2,1,1,0,1,1,0,1
2244    ,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,1,0,2,0,0,0
2243    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2242    ,0,2,0,1,1,0,0,0,1,1,0,2,1,0,1,0,1,0,0,0,0,2,0
2241    ,2,0,3,1,2,0,0,0,2,0,3,1,1,1,0,0,0,0,0,1,0,0,0
2240    ,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
2239    ,2,3,3,0,0,0,0,0,1,2,1,4,4,1,2,1,0,0,1,2,1,0,1
2238    ,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2237    ,8,4,5,1,1,1,1,2,4,4,2,3,3,1,1,2,2,1,0,4,3,1,1
2236    ,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0
2235    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2234    ,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0
2233    ,1,0,0,0,0,0,1,0,1,0,0,0,1,1,2,1,0,3,0,0,0,1,0
2232    ,0,1,1,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,1,0,1
2231    ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2230    ,1,2,1,0,0,0,0,0,0,1,0,1,0,2,1,0,1,0,2,0,0,0,0
2229    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2228    ,0,0,0,2,0,1,0,0,0,1,0,1,1,4,1,0,0,0,0,0,0,0,0
2227    ,0,0,0,1,0,0,0,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0
2226    ,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2225    ,3,1,1,1,0,0,0,1,1,2,0,4,2,2,4,0,2,0,0,3,0,0,0
2224    ,0,1,0,0,0,0,0,0,0,1,1,0,0,1,3,1,1,0,0,1,4,2,4
2223    ,1,3,1,0,0,0,0,0,2,0,0,1,3,1,0,0,0,0,2,0,0,1,0
2222    ,0,0,3,0,0,0,0,1,0,0,1,0,5,2,4,1,4,2,5,3,6,5,4
2221    ,3,6,7,4,1,1,0,3,1,4,1,5,13,10,7,1,7,2,4,4,0,1,1
2220    ,0,4,2,2,1,0,0,1,1,1,2,1,5,1,1,1,2,1,1,0,0,0,0
2219    ,0,0,0,0,0,0,0,1,0,1,0,1,0,3,3,0,0,0,0,1,0,0,0
2218    ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0
2217    ,0,0,3,1,0,0,0,0,1,1,3,1,2,2,1,1,0,0,0,0,0,0,1
2216    ,0,0,0,0,0,0,0,0,0,2,1,0,2,2,2,0,0,0,0,0,0,0,0
2215    ,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
2214    ,1,1,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,1,0
2213    ,2,4,1,1,2,0,0,1,0,2,0,2,0,2,1,0,1,0,0,4,0,0,1
2212    ,2,1,0,0,0,0,0,0,4,0,1,0,0,1,3,0,0,0,0,1,1,0,0
2211    ,0,2,0,1,0,0,0,1,2,2,1,1,0,3,4,0,1,0,1,0,0,0,0
2210    ,1,0,2,0,0,0,0,0,1,1,0,1,0,1,2,0,2,0,1,3,0,0,0
2209    ,1,2,7,2,0,0,0,1,4,8,5,2,6,4,0,1,0,1,2,3,5,2,0
2208    ,1,0,1,1,0,0,0,0,2,0,2,1,2,2,2,1,1,0,0,1,0,1,1
2207    ,2,3,1,1,0,1,0,5,2,1,2,2,0,3,2,1,1,0,1,1,0,1,0
2206    ,4,4,5,3,1,0,1,0,2,4,6,2,4,6,9,1,4,2,3,3,3,2,1
2205    ,7,9,4,1,0,1,0,0,6,3,5,7,3,15,4,5,2,0,6,3,5,4,3
2204    ,0,0,0,0,1,0,0,2,3,1,1,2,3,3,4,1,2,0,2,2,3,1,2
2203    ,1,3,4,1,1,1,0,3,1,2,1,4,2,4,2,0,5,0,0,3,2,1,1
2202    ,7,3,6,3,0,1,2,4,6,5,8,8,12,9,10,2,6,0,4,4,9,6,3
2201    ,2,6,5,4,2,0,0,3,4,4,5,4,7,9,5,3,4,5,2,5,8,10,18
2200    ,0,0,1,0,0,1,0,0,0,0,0,3,1,1,1,0,0,0,0,1,0,0,0
2199    ,1,3,1,0,1,0,0,0,3,0,2,1,4,5,4,2,2,0,1,1,3,1,0
2198    ,2,0,2,2,0,0,0,0,2,0,1,4,5,2,4,0,1,0,1,0,1,0,0
2197    ,0,0,0,0,0,0,0,3,0,2,1,1,2,2,1,0,0,0,0,0,1,0,1
2196    ,0,0,1,3,0,0,0,0,0,0,1,4,2,1,0,0,1,0,1,1,0,0,0
2195    ,1,0,0,0,1,0,0,0,0,1,2,0,0,1,1,1,1,1,2,0,0,0,0
2194    ,2,0,1,4,2,0,0,1,0,0,0,1,5,3,0,0,0,1,1,0,2,2,0
2193    ,3,0,5,3,1,0,0,1,4,3,2,1,6,3,0,1,2,1,2,0,2,1,1
2192    ,8,11,5,2,6,2,1,4,6,7,5,4,15,11,12,2,2,2,2,6,6,2,1
2191    ,0,0,2,0,0,0,0,1,1,0,0,0,1,5,0,0,1,0,2,0,1,3,1
2190    ,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2,0
2189    ,5,8,6,4,2,0,1,0,4,6,3,2,4,8,4,1,0,0,3,4,2,0,1
2188    ,8,4,5,1,6,2,4,4,4,0,4,3,7,5,2,4,4,2,1,4,2,0,1
2187    ,3,1,5,3,2,1,1,0,1,1,4,4,2,13,2,2,2,2,0,0,0,3,0
2186    ,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,2,0,0,2,0,0,0
2185    ,3,2,2,1,0,1,0,1,0,3,6,5,1,1,4,0,0,0,1,1,1,0,0
2184    ,1,4,1,2,2,1,0,0,0,2,9,1,2,4,3,1,1,0,1,1,1,1,0
2183    ,0,0,3,1,0,0,0,0,0,1,0,1,1,0,2,0,0,1,0,1,0,0,0
2182    ,7,1,2,2,0,0,0,1,3,3,4,2,7,2,2,2,1,0,2,0,0,1,0
2181    ,0,4,4,1,3,0,0,1,1,3,4,5,6,5,4,2,3,1,3,3,0,1,1
2180    ,2,3,1,3,0,0,1,1,3,2,1,1,2,2,2,0,1,2,0,1,0,0,3
2179    ,1,3,5,3,2,0,1,4,1,0,1,3,7,4,2,0,3,1,2,3,2,2,0
2178    ,1,0,3,3,3,1,0,1,0,1,2,2,4,3,2,0,0,0,1,2,0,0,2
2177    ,1,3,4,0,1,1,0,2,2,1,3,4,4,7,2,2,1,2,1,1,3,1,0
2176    ,1,1,2,0,0,0,1,1,0,2,2,0,1,3,3,2,0,2,3,0,0,1,0
2175    ,2,1,1,0,1,0,0,1,5,1,0,1,2,4,5,0,3,1,0,2,0,0,1
2174    ,2,2,1,1,0,1,0,1,1,1,3,0,2,1,2,1,0,1,0,1,0,0,0
2173    ,5,6,3,1,2,1,2,6,4,5,2,3,4,5,7,1,0,0,3,2,0,0,1
2172    ,2,0,5,0,1,0,1,1,1,2,0,3,7,2,5,1,1,0,1,0,2,0,0
2171    ,0,2,1,3,2,0,0,0,1,1,3,2,2,3,3,1,1,2,0,0,0,0,0
2170    ,6,10,5,5,2,0,3,1,6,2,10,3,10,9,5,4,5,5,6,4,0,2,3
2169    ,5,5,1,1,1,1,0,1,2,6,1,1,4,1,5,2,1,0,1,1,1,0,1
2168    ,5,2,3,2,2,0,0,2,3,0,3,4,3,2,4,3,3,1,1,1,2,2,1
2167    ,7,7,9,4,1,0,1,3,3,4,4,7,3,5,5,2,1,2,1,1,1,1,2
2166    ,1,2,0,1,0,0,0,0,1,1,0,3,3,2,2,0,0,0,0,0,2,0,0
2165    ,6,5,9,4,1,0,0,2,4,3,4,2,4,2,2,3,0,1,0,1,0,1,3
2164    ,2,4,2,3,2,2,0,0,1,2,2,2,5,4,1,0,2,0,4,2,2,0,1
2163    ,4,3,8,2,1,0,1,1,2,6,4,6,7,5,9,5,5,2,3,2,2,1,0
2162    ,2,4,5,4,0,1,0,3,3,6,7,5,6,4,5,1,7,2,1,3,1,2,1
2161    ,2,3,4,1,0,3,0,1,2,4,3,2,5,4,4,1,0,0,1,1,2,3,0
2160    ,4,4,5,4,1,0,0,5,1,7,8,7,6,5,7,2,6,4,1,5,2,2,1
2159    ,2,3,5,4,1,1,1,2,4,5,3,2,4,6,3,0,0,0,0,0,2,4,1
2158    ,4,4,8,5,7,1,0,3,3,10,6,8,10,10,5,3,4,1,3,0,3,1,1
2157    ,7,5,6,5,7,1,0,5,5,5,12,4,10,10,11,4,5,2,1,4,1,6,3
2156    ,3,4,6,4,2,1,3,2,3,2,5,5,14,8,8,4,4,2,4,4,2,3,3
2155    ,4,7,6,5,2,0,0,3,2,5,4,10,7,6,7,2,4,6,3,2,3,5,0
2154    ,6,4,11,2,3,0,0,1,10,2,2,9,3,13,8,4,4,4,2,2,5,3,2
2153    ,4,2,4,2,0,1,1,2,3,3,4,5,13,16,8,2,3,4,4,6,4,1,3
2152    ,5,12,5,5,1,1,2,4,8,4,8,9,8,10,10,6,2,3,3,7,4,2,0
2151    ,2,5,7,3,4,0,0,0,5,3,12,5,4,5,7,1,3,2,3,4,1,0,2
2150    ,5,5,9,4,2,0,0,2,1,5,7,6,8,7,4,3,6,4,0,2,2,2,4
2149    ,15,14,15,9,5,1,4,4,16,11,19,11,12,14,16,5,5,3,9,11,7,5,4
2148    ,14,11,13,14,6,2,2,4,11,11,13,17,13,11,14,7,5,3,3,7,5,6,4
2147    ,15,12,11,15,5,1,3,7,18,8,9,13,16,21,16,7,4,6,5,12,6,5,1
2146    ,8,10,10,7,1,1,0,3,9,8,10,9,8,12,17,5,8,4,5,4,5,7,6
2145    ,16,11,16,7,4,1,2,3,13,9,19,13,17,23,18,3,13,5,5,8,9,8,6
2144    ,6,7,9,9,3,2,1,6,7,5,9,13,13,13,7,5,7,4,8,5,7,4,4
2143    ,10,18,12,7,8,2,1,5,13,12,17,16,17,17,8,6,5,8,6,10,4,2,1
2142    ,3,5,5,4,2,2,0,2,3,4,6,9,13,8,4,3,3,4,7,2,3,3,0
2141    ,12,7,15,11,6,5,1,6,13,10,12,18,14,20,15,8,11,4,8,7,8,5,4
2140    ,11,6,11,5,3,4,1,7,7,3,9,12,17,18,9,5,2,1,4,7,5,3,3
2139    ,6,5,13,4,2,1,0,2,5,10,7,7,10,12,4,5,4,5,3,5,7,3,1
2138    ,9,7,6,34,17,2,1,9,8,4,6,11,10,18,7,3,5,3,6,3,2,2,2
2137    ,7,12,12,4,2,0,0,7,17,3,18,13,5,15,16,6,4,3,9,3,3,3,4
2136    ,23,8,17,7,4,2,0,9,13,11,15,14,15,27,26,4,9,4,3,12,8,5,3
2135    ,6,17,14,5,2,1,1,5,7,6,10,7,15,18,18,5,5,3,9,11,6,3,2
2134    ,10,14,22,17,1,1,3,8,9,16,16,15,19,26,24,6,9,7,10,7,4,12,10
2133    ,6,11,9,10,3,1,1,8,9,12,11,13,10,20,10,8,13,7,7,11,8,2,2
2132    ,14,16,19,8,3,1,1,6,9,10,19,13,15,18,15,4,3,4,4,4,3,1,1
2131    ,11,15,20,10,4,1,0,7,13,10,8,16,22,11,10,6,8,1,8,5,5,3,3
2130    ,20,15,22,13,7,4,4,9,15,9,15,22,30,26,29,8,7,6,7,14,12,4,7
2129    ,10,10,14,19,6,2,3,4,9,17,8,30,22,23,19,4,6,1,8,3,4,3,1
2128    ,17,14,31,8,2,1,1,3,14,17,22,16,15,14,17,1,16,3,11,8,6,4,3
2127    ,16,20,14,3,3,1,0,3,10,15,18,9,17,26,16,3,8,2,5,4,7,2,3
2126    ,14,15,20,6,6,7,1,6,16,12,16,18,19,27,21,3,9,5,8,9,8,5,3
2125    ,6,11,18,10,3,1,1,6,5,13,17,11,25,14,16,5,7,5,7,9,7,5,5
2124    ,10,13,16,7,6,1,2,0,12,13,14,20,19,22,21,7,8,8,9,9,11,3,6
2123    ,16,16,25,8,5,3,3,11,20,20,17,27,22,36,21,2,9,8,7,17,11,6,8
2122    ,6,10,13,4,4,6,3,3,7,9,11,10,23,18,18,8,11,3,6,3,4,6,0
2121    ,13,8,18,11,8,1,2,7,18,13,10,14,17,17,19,5,6,4,10,9,6,5,6
2120    ,17,22,24,17,10,1,3,7,16,22,18,21,28,34,33,10,13,7,11,23,7,12,6
2119    ,8,7,15,25,2,1,2,7,9,6,14,9,18,17,21,6,7,5,10,10,7,8,35
2118    ,24,23,15,18,10,4,2,12,13,14,23,30,26,16,28,11,13,6,11,14,8,7,9
2117    ,16,32,13,9,7,2,2,11,17,20,16,17,21,22,23,10,8,7,10,14,9,1,8
2116    ,19,22,27,13,8,3,4,10,19,19,16,29,24,34,23,4,7,7,4,9,8,5,5
2115    ,15,18,18,12,11,6,4,17,16,21,18,16,21,26,19,7,13,8,6,10,8,6,5
2114    ,12,26,23,20,8,1,6,8,18,16,22,24,24,25,28,8,15,3,7,10,13,11,7
2113    ,30,30,34,28,8,7,9,21,32,21,28,39,55,37,29,11,27,10,15,20,9,17,13
2112    ,36,31,39,27,11,4,7,18,26,27,34,36,37,41,54,16,26,13,21,12,10,11,11
2111    ,44,27,41,22,10,3,8,17,25,25,30,41,42,46,41,16,29,12,15,12,19,19,10
2110    ,11,20,15,14,10,6,11,12,18,18,17,25,35,25,21,8,7,7,8,12,6,6,6
2109    ,14,25,20,18,8,4,2,5,19,23,21,11,23,36,26,12,24,11,15,18,12,11,10
2108    ,13,28,20,13,93,44,17,24,14,18,21,20,23,21,28,11,12,6,9,13,10,3,4
2107    ,14,24,22,23,88,21,13,17,18,12,25,29,31,33,27,6,10,11,11,15,15,6,10
2106    ,38,32,35,24,195,76,45,47,25,24,44,37,45,35,52,20,25,8,12,30,27,10,20
2105    ,40,40,44,30,26,8,5,17,30,29,56,46,56,65,45,23,19,11,16,29,17,16,16
2104    ,29,34,38,18,11,4,3,10,33,22,36,40,40,38,50,18,29,15,17,16,14,15,10
2103    ,25,24,29,19,9,6,9,18,35,21,27,40,41,46,45,19,21,17,18,28,20,11,3
2102    ,29,32,18,15,5,5,3,14,25,23,22,22,32,38,24,9,9,8,13,13,10,12,5
2101    ,29,31,42,20,12,6,6,22,26,24,38,37,64,59,49,11,29,12,17,24,28,27,60
2100    ,31,36,22,18,15,8,4,20,22,31,23,38,37,49,40,18,26,16,14,21,11,10,5
