BBLE,Market_Value
1000162793,334634
1000162794,337187
1000162795,339772
1000162796,342376
1000162797,344942
1000162799,350085
1000162800,352675
1000162801,355251
1000162802,357901
1000162803,366534
1000162804,167721
1000162805,168552
1000162806,169452
1000162807,170311
1000162808,171206
1000162809,172042
1000162810,172877
1000162811,282126
1000162812,283871
1000162813,278724
1000162814,284716
1000162815,286433
1000162816,287287
1000162817,290773
1000162818,325151
1000162819,333785
1000162820,321740
1000162821,332049
1000162822,333785
1000162823,335479
1000162824,341540
1000162825,235694
1000162826,237425
1000162827,232287
1000162828,238260
1000162829,239179
1000162830,240005
1000162831,242572
1000162832,241741
1000162833,242572
1000162834,237425
1000162835,243426
1000162836,244327
1000162837,245979
1000162838,248569
1000162839,315688
1000162840,324339
1000162841,319164
1000162842,325151
1000162843,326915
1000162844,328568
1000162845,332049
1000162846,1660438
1000162847,2142278
1000162848,2102636
1000163001,211000
1000163002,187079
1000163003,178038
1000163004,174660
1000163005,175794
1000163006,175794
1000163007,168425
1000163008,274210
1000163009,196161
1000163010,159370
1000163011,279296
1000163012,184838
1000163013,185979
1000163014,185979
1000163015,185979
1000163016,161649
1000163017,175794
1000163018,179172
1000163019,275344
1000163020,197276
1000163021,161084
1000163022,280453
1000163023,185979
1000163024,187079
1000163025,187079
1000163026,187079
1000163027,291196
1000163028,156556
1000163029,192179
1000163030,204068
1000163031,177469
1000163032,180886
1000163033,276478
1000163034,198410
1000163035,162218
1000163036,281583
1000163037,187079
1000163038,188228
1000163039,188228
1000163040,188228
1000163041,292306
1000163042,158263
1000163043,193324
1000163044,205201
1000163045,176931
1000163046,145236
1000163047,178607
1000163048,182016
1000163049,277593
1000163050,199551
1000163051,163332
1000163052,282690
1000163053,188228
1000163054,189354
1000163055,189354
1000163056,189354
1000163057,293440
1000163058,159370
1000163059,194455
1000163060,206316
1000163061,178038
1000163062,146370
1000163063,180314
1000163064,183700
1000163065,278727
1000163066,200685
1000163067,164466
1000163068,283823
1000163069,189354
1000163070,190492
1000163071,190492
1000163072,190492
1000163073,294574
1000163074,160507
1000163075,195600
1000163076,207458
1000163077,179172
1000163078,147516
1000163079,182566
1000163080,185979
1000163081,280453
1000163082,202365
1000163083,165604
1000163084,285530
1000163085,191064
1000163086,192179
1000163087,192179
1000163088,192179
1000163089,296265
1000163090,161649
1000163091,197276
1000163092,209157
1000163093,180886
1000163094,149195
1000163095,184838
1000163096,188228
1000163097,282121
1000163098,204068
1000163099,167311
1000163100,287214
1000163101,192752
1000163102,193893
1000163103,193893
1000163104,193893
1000163105,297964
1000163106,163332
1000163107,198979
1000163108,210844
1000163109,183131
1000163110,151463
1000163111,284396
1000163112,206316
1000163113,169567
1000163114,289481
1000163115,195027
1000163116,196161
1000163117,196161
1000163118,196161
1000163119,300236
1000163120,165604
1000163121,201231
1000163122,213115
1000163201,219383
1000163202,432240
1000163204,344744
1000163205,237843
1000163206,355048
1000163207,220070
1000163208,194740
1000163209,233378
1000163210,240248
1000163211,339678
1000163212,228227
1000163213,234065
1000163214,236470
1000163215,290392
1000163216,178082
1000163217,277427
1000163218,196800
1000163219,235096
1000163220,234065
1000163221,205387
1000163222,209422
1000163223,196800
1000163224,235439
1000163225,237843
1000163226,238530
1000163227,234065
1000163228,235096
1000163229,508744
1000163231,235439
1000163232,238187
1000163233,212170
1000163234,259653
1000163235,277427
1000163236,196800
1000163237,235096
1000163238,234065
1000163239,205387
1000163240,209422
1000163241,196800
1000163242,235439
1000163243,237843
1000163244,472596
1000163246,519392
1000163248,224449
1000163249,235439
1000163250,238187
1000163251,212170
1000163252,259653
1000163253,277427
1000163254,196800
1000163255,234752
1000163256,234065
1000163257,205730
1000163258,209422
1000163259,197831
1000163260,236470
1000163261,237500
1000163262,470191
1000163264,233035
1000163265,285670
1000163266,224792
1000163267,235439
1000163268,238530
1000163269,212170
1000163270,260683
1000163271,277427
1000163272,196800
1000163273,234752
1000163274,234065
1000163275,205730
1000163276,209422
1000163277,197831
1000163278,236470
1000163279,237500
1000163280,470191
1000163282,233035
1000163283,285670
1000163284,224792
1000163285,235439
1000163286,238530
1000163287,212170
1000163288,260683
1000163289,277427
1000163290,196800
1000163291,234752
1000163292,234065
1000163293,205730
1000163294,209422
1000163295,197831
1000163296,236470
1000163297,237500
1000163298,237843
1000163299,232348
1000163300,233035
1000163301,285670
1000163302,224792
1000163303,235439
1000163304,238530
1000163305,212170
1000163306,260683
1000163307,277427
1000163308,196800
1000163309,234752
1000163310,234065
1000163311,205730
1000163312,209422
1000163313,197831
1000163314,236470
1000163315,237500
1000163316,237843
1000163317,232348
1000163318,518705
1000163320,224792
1000163321,235439
1000163322,238530
1000163323,212170
1000163324,260683
1000163325,277427
1000163326,196800
1000163327,234752
1000163328,234065
1000163329,205730
1000163330,209422
1000163331,197831
1000163332,236470
1000163333,237500
1000163334,470191
1000163336,233035
1000163337,510462
1000163339,235439
1000163340,238530
1000163341,212170
1000163342,260683
1000163343,277427
1000163344,196800
1000163345,234752
1000163346,234065
1000163347,205730
1000163348,209422
1000163349,197831
1000163350,236470
1000163351,237500
1000163352,470191
1000163354,518705
1000163356,224792
1000163357,235439
1000163358,238530
1000163359,212170
1000163360,260683
1000163361,277427
1000163362,196800
1000163363,234752
1000163364,234065
1000163365,205730
1000163366,209422
1000163367,197831
1000163368,236470
1000163369,237500
1000163370,470191
1000163372,233035
1000163373,510462
1000163375,235439
1000163376,238530
1000163377,212170
1000163378,260683
1000163379,277427
1000163380,196800
1000163381,234752
1000163382,234065
1000163383,205730
1000163384,209422
1000163385,197831
1000163386,236470
1000163387,237500
1000163388,237843
1000163389,232348
1000163390,233035
1000163391,285670
1000163392,224792
1000163393,235439
1000163394,238530
1000163395,212170
1000163396,260683
1000163397,277427
1000163398,196800
1000163399,234752
1000163400,234065
1000163401,205730
1000163402,209422
1000163403,197831
1000163404,236470
1000163405,237500
1000163406,237843
1000163407,232348
1000163408,233035
1000163409,285670
1000163410,224792
1000163411,235439
1000163412,238530
1000163413,212170
1000163414,260683
1000163415,259996
1000163416,319500
1000163417,330748
1000163418,237500
1000163419,234752
1000163420,233035
1000163421,334183
1000163422,342340
1000163423,261370
1000163424,259996
1000163425,320531
1000163426,330748
1000163427,237500
1000163428,234752
1000163429,233035
1000163430,334183
1000163431,342340
1000163432,261370
1000163433,259996
1000163434,320531
1000163435,330748
1000163436,237500
1000163437,234752
1000163438,233035
1000163439,334183
1000163440,342340
1000163441,261370
1000163442,259996
1000163443,320531
1000163444,330748
1000163445,237500
1000163446,234752
1000163447,233035
1000163448,334183
1000163449,342340
1000163450,261370
1000163451,259996
1000163452,320531
1000163453,330748
1000163454,237500
1000163455,234752
1000163456,233035
1000163457,334183
1000163458,342340
1000163459,261370
1000163460,259996
1000163461,320531
1000163462,330748
1000163463,237500
1000163464,234752
1000163465,233035
1000163466,334183
1000163467,342340
1000163468,261370
1000163469,259996
1000163470,320531
1000163471,330748
1000163472,237500
1000163473,234752
1000163474,233035
1000163475,334183
1000163476,342340
1000163477,261370
1000163478,259996
1000163479,320531
1000163480,330748
1000163481,237500
1000163482,234752
1000163483,233035
1000163484,334183
1000163485,342340
1000163486,261370
1000163487,256819
1000163488,661754
1000163490,345173
1000163491,446665
1000163493,585507
1000163495,258537
1000163496,258966
1000163497,667250
1000163499,326713
1000163500,450443
1000163502,590401
1000163504,260683
1000163505,5159159
1000163506,187956
1000163507,4494
1000163508,197196
1000163509,29310
1000163601,0
1000163602,1100000
1000163603,4356000
1000163604,560096
1000163605,4963904
1000163606,262397
1000163607,382803
1000163608,223128
1000163609,283591
1000163610,368109
1000163611,269288
1000163612,212336
1000163613,511660
1000163614,475252
1000163615,228849
1000163616,540527
1000163617,371230
1000163618,401917
1000163619,556260
1000163620,340543
1000163621,466151
1000163622,384753
1000163623,224298
1000163624,284891
1000163625,370060
1000163626,270718
1000163627,213376
1000163628,514131
1000163629,477593
1000163630,230020
1000163631,543257
1000163632,375651
1000163633,409718
1000163634,558991
1000163635,342234
1000163636,468491
1000163637,386703
1000163638,225339
1000163639,286322
1000163640,371880
1000163641,272019
1000163642,214416
1000163643,516731
1000163644,479933
1000163645,231190
1000163646,545858
1000163647,377601
1000163648,411669
1000163649,561851
1000163650,343924
1000163651,470832
1000163652,388654
1000163653,226509
1000163654,287752
1000163655,373701
1000163656,273449
1000163657,215456
1000163658,519332
1000163659,482404
1000163660,232230
1000163661,548588
1000163662,379422
1000163663,413749
1000163664,564582
1000163665,345615
1000163666,473172
1000163667,390474
1000163668,227679
1000163669,289182
1000163670,375521
1000163671,503729
1000163672,521803
1000163673,484745
1000163674,233400
1000163675,551319
1000163676,381372
1000163677,415830
1000163678,567312
1000163679,347305
1000163680,475512
1000163681,392425
1000163682,228719
1000163683,290613
1000163684,377341
1000163685,506199
1000163686,524403
1000163687,487085
1000163688,234571
1000163689,554050
1000163690,383193
1000163691,417780
1000163692,570173
1000163693,349125
1000163694,477853
1000163695,394375
1000163696,229890
1000163697,292043
1000163698,379162
1000163699,508670
1000163700,527004
1000163701,725166
1000163702,556650
1000163703,385013
1000163704,419861
1000163705,572904
1000163706,350816
1000163707,480194
1000163708,396326
1000163709,230930
1000163710,293473
1000163711,380982
1000163712,511140
1000163713,529474
1000163714,728807
1000163715,559381
1000163716,386963
1000163717,421941
1000163718,575764
1000163719,352506
1000163720,482534
1000163721,398146
1000163722,232100
1000163723,294904
1000163724,382933
1000163725,513611
1000163726,532075
1000163727,494237
1000163728,237951
1000163729,562111
1000163730,388784
1000163731,423891
1000163732,578495
1000163733,354196
1000163734,484875
1000163735,400096
1000163736,233270
1000163737,296334
1000163738,384753
1000163739,516081
1000163740,534675
1000163741,735699
1000163743,564842
1000163744,390604
1000163745,425972
1000163746,581225
1000163747,355887
1000163748,487215
1000163749,402047
1000163750,234311
1000163751,297764
1000163752,634147
1000163753,603070
1000163754,517382
1000163755,527394
1000163756,707873
1000163757,739339
1000163758,646889
1000163759,434554
1000163760,472002
1000163761,584086
1000163762,357577
1000163763,489556
1000163764,414789
1000163765,346525
1000163766,431173
1000163767,241462
1000163768,586816
1000163769,359267
1000163770,491896
1000163771,436374
1000163772,423111
1000163773,277610
1000163774,1035933
1000163775,293213
1000163776,815926
1000163777,710473
1000163778,438064
1000163779,397236
1000163780,532725
1000163781,547938
1000163782,466541
1000163783,295944
1000163784,440145
1000163785,399056
1000163786,550539
1000163787,438194
1000163788,297374
1000163789,442225
1000163790,401007
1000163791,537796
1000163792,553139
1000163793,440275
1000163794,298674
1000163795,444176
1000163796,402827
1000163797,555610
1000163798,442225
1000163799,300105
1000163800,446256
1000163801,404647
1000163802,542737
1000163803,558210
1000163804,444306
1000163805,301405
1000163806,448337
1000163807,406468
1000163808,1873314
1000163811,450417
1000163812,408418
1000163813,547678
1000163815,448337
1000163816,304266
1000163817,862606
1000163819,565882
1000163820,450417
1000163821,305566
1000163822,866507
1000163824,552749
1000163825,568483
1000163826,452498
1000163827,306996
1000163828,456528
1000163829,414009
1000163830,1333828
1000163833,874439
1000163835,557690
1000163836,573554
1000163837,456528
1000163838,309727
1000163839,878209
1000163841,1034763
1000163843,311157
1000163844,882110
1000163846,562631
1000163847,578755
1000163848,460559
1000163849,312587
1000163850,464720
1000163851,421421
1000163852,581225
1000163853,462640
1000163854,313888
1000163855,1043215
1000163857,725817
1000163858,466151
1000163859,318829
1000163860,1350471
1000163861,1190927
1000163862,16411750
1000163863,16384
1000163864,27307
1000163865,54615
1000163866,87384
1000164001,1165000
1000164002,188739
1000164003,187015
1000164004,184811
1000164005,263348
1000164006,157754
1000164007,189306
1000164008,188165
1000164009,188165
1000164010,194479
1000164011,192271
1000164012,189401
1000164013,188255
1000164014,188165
1000164015,170945
1000164016,157754
1000164017,282858
1000164018,154880
1000164019,162340
1000164020,195054
1000164021,197920
1000164022,195625
1000164023,196204
1000164024,193995
1000164025,191121
1000164026,189401
1000164027,187015
1000164028,187015
1000164029,284008
1000164030,180704
1000164031,177251
1000164032,177251
1000164033,178976
1000164034,180125
1000164035,312132
1000164036,163489
1000164037,289169
1000164038,156029
1000164039,163489
1000164040,196770
1000164041,199640
1000164042,197349
1000164043,197349
1000164044,195140
1000164045,192271
1000164046,190550
1000164047,188739
1000164048,188739
1000164049,285733
